experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,95.52752293577981,39,872,95.52752293577981,39,872,52.094671080735814,4167.573686458865,240.0,71.05952380952381,3.3774501591556376,3.3774501591556376,0.2960813492063492,1213638.0,172.8,4,120.0,21.0,21,0.16666666666666666,12,0,"[12427, 0, 524, 489]",12427,524,0,489,0.9246279761904762,0.03898809523809524,0.0,0.3366238894373149,0.36327739387956565,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1013,999,312,5428,644,4784,87,71,16,312,0,28,235,67,29,12,341,368,4485,168,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,1194003.3117312153,83.89999999999992,6000.0,0.9617741520920263,1.0,312,29,-0.45871559633027914,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,312.0,0.16666666666666666,1.0,0.9434595778284395,-71555.21328736818,1.0,0.0,0.6375439772156141,1.3109374999999988,0.10731646825396826,1.7791182968143697,0.7999999999999998,0.2019345238095238,636.0,636.0,1013.0,0.0,28.0,0.0,0.3366238894373149,2,moderate_deviation,strong service-grid baseline,1.5927672955974843
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,95.52752293577981,39,872,95.52752293577981,39,872,52.36376052427261,4189.1008419418085,212.0,73.5952380952381,2.880621158201229,2.880621158201229,0.3471473495058401,1231324.0,172.8,4,62.99999999999983,16.5,16,0.13095238095238096,6,0,"[12410, 0, 495, 535]",12410,495,0,535,0.9233630952380952,0.036830357142857144,0.0,0.3106796116504854,0.3825242718446602,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1030,1023,327,5428,654,4774,72,64,8,327,0,20,159,51,23,6,320,394,4462,168,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,1211173.2599402226,93.0,5300.0,0.9667420934577261,0.8833333333333333,327,23,-0.45871559633027914,62.99999999999983,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,327.0,0.13095238095238096,-4.0,0.9570266692505885,-54385.26507836091,0.8833333333333333,-700.0,0.5437601099967647,1.453125,0.15838246855345914,1.8050448796977823,0.7999999999999998,0.19791666666666666,652.0,626.0,1030.0,26.0,20.0,0.0,0.3106796116504854,2,moderate_deviation,strong service-grid baseline,1.5797546012269938
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity3Severe__F_ServiceFirst__G_NoGrid,multi_actor,95.64220183486239,38,872,95.64220183486239,38,872,51.82741530343611,4146.193224274889,240.0,110.66666666666667,2.1686746987951806,2.1686746987951806,0.46111111111111114,2458232.0,172.8,12,120.0,20.25,22,0.16071428571428573,9,0,"[11848, 0, 496, 1096]",11848,496,0,1096,0.881547619047619,0.036904761904761905,0.0,0.38756281407035176,0.6061557788944724,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1592,1581,865,5428,657,4771,78,71,7,766,0,23,250,116,28,9,617,965,4021,168,Severity3Severe,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.55.,1184157.7565743234,111.19999999999993,6000.0,0.9568400639545706,1.0,766,28,-0.34403669724770225,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,865.0,0.16071428571428573,2.0,0.9356799651418216,-81400.76844426012,1.0,0.0,0.4093696213425129,1.737499999999999,0.27234623015873016,3.603616176334773,0.5499999999999999,0.44575892857142857,639.0,639.0,1592.0,0.0,23.0,0.0,0.38756281407035176,3,severe_deviation,ServiceFirst/Balanced merged family,2.491392801251956
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity3Severe__F_ServiceFirst__G_PeakPenalty,multi_actor,94.4954128440367,48,872,94.4954128440367,48,872,50.985177582298526,4078.814206583882,219.0,110.48214285714286,1.9822207855180216,1.9822207855180216,0.504484670580561,2428697.0,172.8,15,120.0,18.0,18,0.14285714285714285,12,0,"[11831, 0, 486, 1123]",11831,486,0,1123,0.880282738095238,0.03616071428571429,0.0,0.38906152889993784,0.6159105034182722,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1609,1595,885,5428,653,4775,73,66,7,775,0,26,279,129,27,12,626,991,4010,168,Severity3Severe,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.55.,1173477.4759164867,100.0,5475.0,0.9412906334024201,0.9125,775,27,-1.4908256880734,120.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,885.0,0.14285714285714285,-2.0,0.9272407816139955,-92081.04910209682,0.9125,-525.0,0.3741736705996444,1.5625,0.31571978962818004,3.5603196918011544,0.5499999999999999,0.45424107142857145,655.0,631.0,1609.0,24.0,26.0,0.0,0.38906152889993784,3,severe_deviation,ServiceFirst/Balanced merged family,2.4564885496183204
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity3Severe__F_ServiceGridWeighted__G_NoGrid,multi_actor,95.41284403669725,40,872,95.41284403669725,40,872,52.579763186737296,4206.381054938984,240.0,108.26785714285714,2.2167243938644234,2.2167243938644234,0.4511160714285714,2380647.0,172.8,13,120.0,30.749999999999996,23,0.24404761904761904,14,0,"[11830, 0, 493, 1117]",11830,493,0,1117,0.8802083333333334,0.03668154761904762,0.0,0.3875776397515528,0.6006211180124224,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1610,1591,875,5428,674,4754,98,66,32,776,0,38,423,203,45,14,624,967,3996,168,Severity3Severe,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.55.,1193352.3227935145,97.19999999999993,6000.0,0.9707299442922123,1.0,776,45,-0.5733944954128418,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,875.0,0.24404761904761904,3.0,0.9429451891811887,-72206.20222506905,1.0,0.0,0.41843971631205673,1.518749999999999,0.2623511904761905,3.4898813616220314,0.5499999999999999,0.44776785714285716,626.0,626.0,1610.0,0.0,38.0,0.0,0.3875776397515528,3,severe_deviation,strong service-grid baseline,2.571884984025559
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4545,D_Severity3Severe__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,95.18348623853211,42,872,95.18348623853211,42,872,51.51541031307261,4121.232825045809,233.0,106.89880952380952,2.1796313825936857,2.1796313825936857,0.45879317392192925,2325159.0,172.8,14,60.0,21.0,19,0.16666666666666666,8,0,"[11876, 0, 482, 1082]",11876,482,0,1082,0.8836309523809524,0.035863095238095236,0.0,0.38171355498721227,0.6042199488491049,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1564,1552,836,5428,658,4770,82,69,13,753,0,27,294,138,28,8,597,945,4032,168,Severity3Severe,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.55.,1190828.0975755774,100.0,5825.0,0.9510798138401149,0.9708333333333333,753,28,-0.8027522935779814,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,836.0,0.16666666666666666,-1.0,0.9409506348654174,-74730.42744300608,0.9708333333333333,-175.0,0.4114378584553706,1.5625,0.27002829296954833,3.4085393831625272,0.5499999999999999,0.4395833333333333,636.0,612.0,1564.0,24.0,27.0,0.0,0.38171355498721227,3,severe_deviation,strong service-grid baseline,2.459119496855346
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,LeastLaxity,anchor,96.14485981308411,33,856,96.14485981308411,33,856,49.89694289813788,3991.7554318510306,205.0,47.410714285714285,4.323917137476459,4.323917137476459,0.2312717770034843,699399.0,172.8,2,0.0,0.0,14,0.0,0,0,"[12855, 0, 585, 0]",12855,585,0,0,0.9564732142857143,0.04352678571428571,0.0,0.26837606837606837,0.0,"Behavior Applied Energy package v1; behavior proxies are imposed perturbations, not measured traits.",585,585,0,4727,533,4194,53,52,1,0,0,0,0,0,0,0,157,0,4194,168,FullyCompliant,FleetServiceFirst,NoGridIncentive,LeastLaxity anchor used for paired thresholds.,1201548.974862283,61.89999999999992,5125.0,1.0,1.0,0,0,0.0,0.0,True,True,True,anchor,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,comparator,ServiceFirst/Balanced merged family,
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,96.14485981308411,33,856,96.14485981308411,33,856,49.89694289813788,3991.7554318510306,205.0,47.410714285714285,4.323917137476459,4.323917137476459,0.2312717770034843,699399.0,172.8,2,0.0,0.0,14,0.0,0,0,"[12855, 0, 585, 0]",12855,585,0,0,0.9564732142857143,0.04352678571428571,0.0,0.26837606837606837,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",585,585,0,4727,533,4194,53,52,1,0,0,0,0,0,0,0,157,0,4194,168,Severity0Full,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,1201548.974862283,61.89999999999992,5125.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,585.0,585.0,585.0,0.0,0.0,0.0,0.26837606837606837,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,96.14485981308411,33,856,96.14485981308411,33,856,49.89694289813788,3991.7554318510306,205.0,47.410714285714285,4.323917137476459,4.323917137476459,0.2312717770034843,699399.0,172.8,2,0.0,0.0,14,0.0,0,0,"[12855, 0, 585, 0]",12855,585,0,0,0.9564732142857143,0.04352678571428571,0.0,0.26837606837606837,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",585,585,0,4727,533,4194,53,52,1,0,0,0,0,0,0,0,157,0,4194,168,Severity0Full,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,1201548.974862283,61.89999999999992,5125.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,585.0,585.0,585.0,0.0,0.0,0.0,0.26837606837606837,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,96.14485981308411,33,856,96.14485981308411,33,856,49.89694289813788,3991.7554318510306,205.0,47.410714285714285,4.323917137476459,4.323917137476459,0.2312717770034843,690997.0,172.8,2,0.0,0.0,14,0.0,0,0,"[12855, 0, 585, 0]",12855,585,0,0,0.9564732142857143,0.04352678571428571,0.0,0.27521367521367524,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",585,585,0,4727,533,4194,71,52,19,0,0,0,0,0,0,0,161,0,4194,168,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,1192390.7087874683,57.0,5125.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9923779502405513,-9158.266074814834,1.0,0.0,1.0,0.9208400646203566,0.0,0.9879868286914908,1.0,0.0,585.0,585.0,585.0,0.0,0.0,0.0,0.27521367521367524,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,96.14485981308411,33,856,96.14485981308411,33,856,49.89694289813788,3991.7554318510306,205.0,47.410714285714285,4.323917137476459,4.323917137476459,0.2312717770034843,690997.0,172.8,2,0.0,0.0,14,0.0,0,0,"[12855, 0, 585, 0]",12855,585,0,0,0.9564732142857143,0.04352678571428571,0.0,0.27521367521367524,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",585,585,0,4727,533,4194,71,52,19,0,0,0,0,0,0,0,161,0,4194,168,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,1192390.7087874683,57.0,5125.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9923779502405513,-9158.266074814834,1.0,0.0,1.0,0.9208400646203566,0.0,0.9879868286914908,1.0,0.0,585.0,585.0,585.0,0.0,0.0,0.0,0.27521367521367524,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,96.02803738317756,34,856,96.02803738317756,34,856,49.16735571245272,3933.3884569962174,205.0,51.19642857142857,4.004185559818626,4.004185559818626,0.24973867595818813,781185.0,172.8,2,60.0,6.75,14,0.05357142857142857,0,0,"[12800, 0, 541, 99]",12800,541,0,99,0.9523809523809523,0.04025297619047619,0.0,0.290625,0.1171875,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",640,639,53,4727,543,4184,54,52,2,53,0,9,51,12,9,0,186,75,4139,168,Severity1Mild,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,1179037.6017213736,75.89999999999992,5125.0,0.9853781185116977,1.0,53,9,-0.11682242990654856,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,53.0,0.05357142857142857,0.0,0.9812647061319414,-22511.373140909476,1.0,0.0,0.9260551098709453,1.226171243941842,0.018466898954703825,1.1169375420897085,0.95,0.04992559523809524,569.0,569.0,640.0,0.0,9.0,0.0,0.290625,1,mild_deviation,ServiceFirst/Balanced merged family,1.124780316344464
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,96.02803738317756,34,856,96.02803738317756,34,856,49.34700395536821,3947.760316429457,205.0,52.642857142857146,3.8941655359565805,3.8941655359565805,0.25679442508710804,770852.0,172.8,1,60.0,3.75,14,0.02976190476190476,1,0,"[12796, 0, 552, 92]",12796,552,0,92,0.9520833333333333,0.04107142857142857,0.0,0.28726708074534163,0.10869565217391304,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",644,643,53,4727,541,4186,55,54,1,53,0,5,22,6,5,1,185,70,4137,168,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,1181702.906641616,64.0,5125.0,0.9889785042764575,1.0,53,5,-0.11682242990654856,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,53.0,0.02976190476190476,0.0,0.9834829302543063,-19846.068220667075,1.0,0.0,0.9006105834464043,1.0339256865912776,0.025522648083623728,1.1021634288868014,0.95,0.04828869047619048,577.0,577.0,644.0,0.0,5.0,0.0,0.28726708074534163,1,mild_deviation,ServiceFirst/Balanced merged family,1.1161178509532061
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,95.91121495327103,35,856,95.91121495327103,35,856,49.52744625470043,3962.1957003760344,205.0,51.666666666666664,3.967741935483871,3.967741935483871,0.25203252032520324,787050.0,172.8,2,60.0,6.0,14,0.047619047619047616,1,0,"[12799, 0, 548, 93]",12799,548,0,93,0.9523065476190476,0.040773809523809525,0.0,0.2948517940717629,0.0998439937597504,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",641,638,50,4727,545,4182,67,51,16,50,0,8,45,10,8,1,189,64,4137,168,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,1181623.687219506,81.49999999999983,5125.0,0.9925948039704204,1.0,50,8,-0.23364485981308292,60.0,True,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,50.0,0.047619047619047616,0.0,0.9834169991738697,-19925.2876427772,1.0,0.0,0.9176267281105991,1.3166397415185773,0.020760743321718927,1.1253233133018492,0.95,0.048139880952380955,575.0,575.0,641.0,0.0,8.0,0.0,0.2948517940717629,1,mild_deviation,strong service-grid baseline,1.1147826086956523
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,95.7943925233645,36,856,95.7943925233645,36,856,48.97237476541555,3917.789981233244,205.0,51.410714285714285,3.987495658214658,3.987495658214658,0.2507839721254355,771391.0,172.8,1,60.0,5.25,14,0.041666666666666664,3,0,"[12799, 0, 538, 103]",12799,538,0,103,0.9523065476190476,0.0400297619047619,0.0,0.29329173166926675,0.11388455538221529,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",641,638,54,4727,541,4186,63,50,13,54,0,7,30,11,7,3,188,73,4136,168,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,1163368.8899226945,85.69999999999999,5125.0,0.9814704453014328,1.0,54,7,-0.35046728971961727,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,54.0,0.041666666666666664,0.0,0.968224279044502,-38180.08493958856,1.0,0.0,0.9221952066689824,1.3844911147011325,0.01951219512195121,1.1029340905548908,0.95,0.051413690476190474,568.0,568.0,641.0,0.0,7.0,0.0,0.29329173166926675,1,mild_deviation,strong service-grid baseline,1.1285211267605635
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,94.9766355140187,43,856,94.9766355140187,43,856,47.87255900020751,3829.8047200166006,205.0,63.529761904761905,3.226834067272557,3.226834067272557,0.30990127758420444,1044395.0,172.8,3,60.0,12.75,14,0.10119047619047619,5,0,"[12625, 0, 448, 367]",12625,448,0,367,0.9393601190476191,0.03333333333333333,0.0,0.3337423312883436,0.3202453987730061,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",815,806,227,4727,543,4184,65,53,12,226,0,20,162,45,20,5,272,261,3965,168,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,1146469.2313088095,79.0,5125.0,0.9594286988270394,1.0,226,20,-1.1682242990654146,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,227.0,0.10119047619047619,0.0,0.9541593853385905,-55079.743553473614,1.0,0.0,0.7462756488335052,1.2762520193861082,0.07862950058072013,1.493274940341636,0.7999999999999998,0.19732142857142856,566.0,566.0,815.0,0.0,20.0,0.0,0.3337423312883436,2,moderate_deviation,ServiceFirst/Balanced merged family,1.4399293286219081
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,94.50934579439252,47,856,94.50934579439252,47,856,47.6642617678272,3813.140941426176,205.0,66.76785714285714,3.0703396630115005,3.0703396630115005,0.32569686411149823,1116235.0,172.8,2,60.0,16.5,14,0.13095238095238096,4,0,"[12623, 0, 459, 358]",12623,459,0,358,0.9392113095238095,0.03415178571428571,0.0,0.32558139534883723,0.3317013463892289,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",817,810,232,4727,547,4180,61,53,8,231,0,23,153,55,23,4,266,271,3964,168,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,1136480.9339811732,93.0,5125.0,0.9552541498410316,1.0,231,23,-1.6355140186915946,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,232.0,0.13095238095238096,0.0,0.9458465345629646,-65068.04088110989,1.0,0.0,0.710082909868949,1.5024232633279502,0.09442508710801392,1.5959917014465277,0.7999999999999998,0.20052083333333334,559.0,559.0,817.0,0.0,23.0,0.0,0.32558139534883723,2,moderate_deviation,ServiceFirst/Balanced merged family,1.4615384615384615
multi_actor_v2,multi_actor_v2_caltech_sce_cap50,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,50,20,2,2,4546,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,95.21028037383178,41,856,95.21028037383178,41,856,48.18620584099748,3854.8964672797983,205.0,66.04761904761905,3.1038211968276856,3.1038211968276856,0.3221835075493612,1101200.0,172.8,2,60.0,18.75,14,0.1488095238095238,5,0,"[12625, 0, 468, 347]",12625,468,0,347,0.9393601190476191,0.03482142857142857,0.0,0.31533742331288345,0.3177914110429448,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",815,805,221,4727,558,4169,72,51,21,219,0,29,196,61,29,5,257,259,3963,168,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,1166068.6248739494,83.19999999999993,5125.0,0.9657145917610066,1.0,219,29,-0.9345794392523317,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,221.0,0.1488095238095238,0.0,0.9704711578715297,-35480.34998833365,1.0,0.0,0.7178262436914203,1.3441033925686598,0.0909117305458769,1.5744946732837766,0.7999999999999998,0.20074404761904763,553.0,553.0,815.0,0.0,29.0,0.0,0.31533742331288345,2,moderate_deviation,strong service-grid baseline,1.4737793851717902
