cluster,sessionID
0,1_1_179_810_2019-02-28 15:02:09.228711
1,1_1_191_785_2019-02-28 15:03:53.882085
1,1_1_194_818_2019-02-28 15:04:38.828835
0,1_1_179_783_2019-02-28 15:05:51.583993
1,1_1_191_795_2019-02-28 15:10:59.519367
0,1_1_179_787_2019-02-28 15:11:29.118976
1,1_1_191_812_2019-02-28 15:13:43.360757
0,1_1_179_801_2019-02-28 15:14:05.739743
1,1_1_179_791_2019-02-28 15:15:08.080080
0,1_1_191_807_2019-02-28 15:15:26.250644
0,1_1_179_794_2019-02-28 15:17:35.720105
0,1_1_179_797_2019-02-28 15:18:03.959994
1,1_1_191_780_2019-02-28 15:18:38.591329
0,1_1_179_777_2019-02-28 15:21:25.370964
1,1_1_179_798_2019-02-28 15:21:58.250774
0,1_1_191_778_2019-02-28 15:22:41.679842
1,1_1_191_806_2019-02-28 15:22:45.317476
0,1_1_179_813_2019-02-28 15:24:10.163752
1,1_1_191_792_2019-02-28 15:25:42.098554
1,1_1_191_805_2019-02-28 15:27:36.626051
0,1_1_179_779_2019-02-28 15:38:34.794755
0,1_1_179_809_2019-02-28 15:40:17.049970
1,1_1_179_790_2019-02-28 15:40:22.931919
1,1_1_191_811_2019-02-28 15:43:11.811324
0,1_1_191_786_2019-02-28 15:48:37.948381
2,1_1_191_804_2019-02-28 15:50:51.670901
1,1_1_191_808_2019-02-28 15:50:58.120282
1,1_1_191_793_2019-02-28 15:55:11.212259
1,1_1_191_784_2019-02-28 16:26:04.004019
1,1_1_178_828_2019-02-28 17:34:44.555805
0,1_1_179_779_2019-02-28 19:44:12.925860
2,1_1_179_796_2019-02-28 19:56:14.199803
0,1_1_179_781_2019-02-28 20:15:11.057264
1,1_1_191_804_2019-02-28 20:20:00.636108
0,1_1_179_800_2019-02-28 21:17:53.887109
2,1_1_191_778_2019-02-28 22:31:18.856770
2,1_1_191_807_2019-02-28 22:42:06.927412
2,1_1_193_825_2019-02-28 22:57:55.985003
2,1_1_179_783_2019-02-28 23:20:25.155614
2,1_1_193_819_2019-02-28 23:34:08.200714
2,1_1_178_823_2019-02-28 23:44:29.475772
2,1_1_193_827_2019-02-28 23:44:44.877971
2,1_1_193_820_2019-03-01 00:14:22.761174
2,1_1_194_822_2019-03-01 00:29:10.381785
2,1_1_194_818_2019-03-01 01:09:48.186539
2,1_1_178_823_2019-03-01 01:35:48.989557
2,1_1_194_818_2019-03-01 06:10:01.087015
1,1_1_178_823_2019-03-01 13:43:23.711219
1,1_1_178_828_2019-03-01 13:52:32.843507
1,1_1_194_826_2019-03-01 14:00:16.732472
0,1_1_193_819_2019-03-01 14:47:23.093636
1,1_1_179_788_2019-03-01 14:52:53.202181
1,1_1_194_821_2019-03-01 15:12:13.584935
1,1_1_193_820_2019-03-01 15:30:27.531336
1,1_1_179_815_2019-03-01 15:35:45.761878
2,1_1_193_827_2019-03-01 15:39:10.759104
1,1_1_193_816_2019-03-01 15:39:53.199361
0,1_1_178_817_2019-03-01 15:44:11.961898
1,1_1_193_829_2019-03-01 15:46:23.150543
0,1_1_194_818_2019-03-01 16:04:20.298056
2,1_1_193_825_2019-03-01 16:05:04.329875
0,1_1_178_824_2019-03-01 16:05:08.874074
2,1_1_179_800_2019-03-01 16:11:38.047593
2,1_1_193_827_2019-03-01 16:17:12.508551
1,1_1_194_822_2019-03-01 16:20:50.979156
2,1_1_179_810_2019-03-01 16:21:40.529610
0,1_1_179_777_2019-03-01 16:21:53.739328
0,1_1_179_791_2019-03-01 16:28:17.329191
2,1_1_179_809_2019-03-01 16:30:31.052754
1,1_1_179_781_2019-03-01 16:45:51.411857
2,1_1_179_787_2019-03-01 17:04:18.453087
2,1_1_179_783_2019-03-01 17:09:20.033932
2,1_1_179_813_2019-03-01 17:12:35.931817
2,1_1_179_796_2019-03-01 17:12:57.022145
2,1_1_179_798_2019-03-01 17:31:26.565436
2,1_1_179_794_2019-03-01 17:39:43.152995
0,1_1_179_790_2019-03-01 17:40:34.141041
0,1_1_179_799_2019-03-01 17:59:03.405532
0,1_1_179_797_2019-03-01 18:10:04.096317
0,1_1_179_783_2019-03-01 18:14:09.336728
2,1_1_179_809_2019-03-01 18:34:50.855597
2,1_1_179_810_2019-03-01 18:41:45.977287
1,1_1_193_827_2019-03-01 19:14:40.137016
2,1_1_191_795_2019-03-01 19:48:16.206798
0,1_1_178_817_2019-03-01 19:50:49.261831
2,1_1_193_819_2019-03-01 20:35:12.879755
0,1_1_193_816_2019-03-01 20:42:20.114835
2,1_1_179_787_2019-03-01 21:11:19.315634
2,1_1_179_796_2019-03-01 22:18:21.302655
2,1_1_193_825_2019-03-01 23:06:04.095266
1,1_1_194_821_2019-03-02 17:24:06.168203
2,1_1_178_828_2019-03-02 18:13:13.214662
2,1_1_179_799_2019-03-02 18:47:04.306174
2,1_1_178_828_2019-03-02 20:35:36.670069
0,1_1_193_816_2019-03-03 19:16:01.350270
0,1_1_194_826_2019-03-04 12:57:43.484320
0,1_1_193_827_2019-03-04 13:42:34.052432
1,1_1_178_823_2019-03-04 13:43:29.371916
1,1_1_178_828_2019-03-04 13:54:14.494081
1,1_1_191_789_2019-03-04 14:02:03.759310
0,1_1_193_825_2019-03-04 14:06:45.357940
1,1_1_193_819_2019-03-04 14:11:17.189617
0,1_1_179_810_2019-03-04 14:15:47.426032
0,1_1_179_800_2019-03-04 14:19:18.267268
1,1_1_193_820_2019-03-04 14:24:21.876409
1,1_1_179_777_2019-03-04 14:27:34.007736
0,1_1_193_816_2019-03-04 14:32:48.765112
2,1_1_179_783_2019-03-04 14:36:13.272672
0,1_1_178_817_2019-03-04 14:37:33.926977
0,1_1_194_822_2019-03-04 14:37:39.111174
0,1_1_179_799_2019-03-04 14:42:21.294420
0,1_1_194_818_2019-03-04 14:45:53.315226
1,1_1_179_788_2019-03-04 14:52:50.196493
1,1_1_179_796_2019-03-04 14:56:26.827419
0,1_1_179_813_2019-03-04 14:56:37.302958
1,1_1_191_802_2019-03-04 14:57:55.597265
0,1_1_194_821_2019-03-04 14:57:57.195545
1,1_1_178_824_2019-03-04 14:58:26.036459
1,1_1_193_829_2019-03-04 14:59:14.654804
0,1_1_179_809_2019-03-04 14:59:58.735912
1,1_1_179_815_2019-03-04 15:00:20.775381
1,1_1_179_791_2019-03-04 15:00:30.706966
1,1_1_179_781_2019-03-04 15:00:56.064983
0,1_1_191_780_2019-03-04 15:05:48.010380
1,1_1_179_797_2019-03-04 15:05:52.705847
1,1_1_179_787_2019-03-04 15:08:52.777336
0,1_1_179_798_2019-03-04 15:09:17.746552
0,1_1_179_794_2019-03-04 15:12:58.153511
0,1_1_179_801_2019-03-04 15:17:45.974157
0,1_1_191_812_2019-03-04 15:19:32.165912
0,1_1_191_807_2019-03-04 15:21:37.374470
1,1_1_191_805_2019-03-04 15:22:18.586219
1,1_1_179_790_2019-03-04 15:22:57.615549
1,1_1_191_785_2019-03-04 15:23:26.420346
1,1_1_179_779_2019-03-04 15:24:30.646784
1,1_1_191_778_2019-03-04 15:26:42.217789
0,1_1_191_806_2019-03-04 15:29:47.196156
0,1_1_191_811_2019-03-04 15:30:42.524713
1,1_1_191_793_2019-03-04 15:31:18.988881
1,1_1_191_795_2019-03-04 15:37:36.273045
0,1_1_191_782_2019-03-04 15:37:36.520654
0,1_1_191_786_2019-03-04 15:42:01.096865
1,1_1_191_784_2019-03-04 15:45:38.789485
1,1_1_191_808_2019-03-04 15:47:38.376753
0,1_1_191_804_2019-03-04 15:48:32.136316
0,1_1_191_792_2019-03-04 15:48:56.598592
0,1_1_179_783_2019-03-04 16:25:54.213937
2,1_1_193_816_2019-03-04 19:47:01.019575
1,1_1_194_818_2019-03-04 19:54:10.877382
2,1_1_191_803_2019-03-04 20:14:14.759176
0,1_1_179_796_2019-03-04 20:24:54.250518
0,1_1_179_794_2019-03-04 20:45:18.084978
2,1_1_191_806_2019-03-04 21:21:13.733820
2,1_1_193_829_2019-03-04 23:00:43.793513
2,1_1_193_816_2019-03-04 23:21:23.529443
2,1_1_178_828_2019-03-04 23:55:23.769324
2,1_1_193_825_2019-03-05 00:12:50.047503
2,1_1_191_785_2019-03-05 00:14:11.100766
2,1_1_194_826_2019-03-05 00:42:27.179580
2,1_1_178_823_2019-03-05 02:07:05.774479
0,1_1_194_826_2019-03-05 13:04:24.969701
1,1_1_178_823_2019-03-05 13:30:04.830182
0,1_1_179_777_2019-03-05 13:43:24.850847
1,1_1_178_828_2019-03-05 13:45:45.880382
0,1_1_193_827_2019-03-05 13:47:13.121363
1,1_1_191_789_2019-03-05 13:53:47.021496
1,1_1_193_819_2019-03-05 14:09:49.671696
0,1_1_179_800_2019-03-05 14:12:47.811423
0,1_1_178_817_2019-03-05 14:14:45.800377
1,1_1_193_820_2019-03-05 14:19:17.910072
2,1_1_179_813_2019-03-05 14:19:46.170537
1,1_1_179_787_2019-03-05 14:25:35.372957
0,1_1_179_791_2019-03-05 14:28:38.891739
0,1_1_194_818_2019-03-05 14:29:11.734353
0,1_1_179_799_2019-03-05 14:30:16.339223
1,1_1_179_788_2019-03-05 14:32:25.010180
1,1_1_193_829_2019-03-05 14:36:18.461105
0,1_1_191_785_2019-03-05 14:36:51.960450
1,1_1_179_796_2019-03-05 14:40:36.640321
0,1_1_193_825_2019-03-05 14:45:38.845127
1,1_1_194_821_2019-03-05 14:50:07.860663
0,1_1_193_816_2019-03-05 14:53:02.339539
0,1_1_179_810_2019-03-05 14:54:59.007241
1,1_1_194_822_2019-03-05 14:57:05.251291
0,1_1_191_802_2019-03-05 15:02:03.603714
0,1_1_178_824_2019-03-05 15:04:23.698937
0,1_1_179_801_2019-03-05 15:06:28.059316
1,1_1_191_782_2019-03-05 15:07:35.009855
1,1_1_179_781_2019-03-05 15:09:59.215127
0,1_1_179_809_2019-03-05 15:17:10.489839
1,1_1_191_812_2019-03-05 15:18:28.751269
0,1_1_179_797_2019-03-05 15:18:32.809037
1,1_1_191_780_2019-03-05 15:20:57.767527
1,1_1_179_794_2019-03-05 15:22:13.319893
1,1_1_191_803_2019-03-05 15:23:56.150517
1,1_1_191_778_2019-03-05 15:24:36.200258
0,1_1_179_790_2019-03-05 15:26:22.243286
1,1_1_191_805_2019-03-05 15:28:48.118862
1,1_1_191_795_2019-03-05 15:28:59.175197
1,1_1_179_798_2019-03-05 15:30:30.747844
0,1_1_191_806_2019-03-05 15:33:26.917416
1,1_1_191_808_2019-03-05 15:49:51.845856
1,1_1_191_807_2019-03-05 15:49:54.800872
0,1_1_191_793_2019-03-05 15:50:29.304825
1,1_1_191_792_2019-03-05 15:54:55.117425
1,1_1_191_786_2019-03-05 15:55:16.465719
0,1_1_191_804_2019-03-05 15:58:03.250429
0,1_1_191_811_2019-03-05 15:58:09.743774
1,1_1_179_779_2019-03-05 15:58:27.857021
0,1_1_191_784_2019-03-05 16:24:31.298583
1,1_1_179_813_2019-03-05 17:38:50.342467
0,1_1_179_777_2019-03-05 19:08:47.146094
1,1_1_191_806_2019-03-05 19:44:12.516595
2,1_1_194_818_2019-03-05 19:47:44.139993
2,1_1_179_783_2019-03-05 20:18:59.532278
2,1_1_178_817_2019-03-05 20:40:05.848034
2,1_1_191_811_2019-03-05 21:30:21.690134
2,1_1_178_823_2019-03-05 22:04:24.294696
2,1_1_179_788_2019-03-05 23:15:13.954267
2,1_1_193_827_2019-03-05 23:22:29.607626
2,1_1_193_819_2019-03-05 23:38:28.095737
2,1_1_194_818_2019-03-06 00:09:51.332803
2,1_1_194_821_2019-03-06 00:24:56.827975
2,1_1_194_826_2019-03-06 00:46:34.953542
2,1_1_178_828_2019-03-06 00:48:43.418884
2,1_1_178_823_2019-03-06 05:52:29.448185
0,1_1_194_826_2019-03-06 13:28:34.799545
0,1_1_179_797_2019-03-06 13:29:42.495609
1,1_1_193_827_2019-03-06 13:39:07.871382
0,1_1_193_825_2019-03-06 13:41:35.239712
1,1_1_178_823_2019-03-06 13:41:45.638986
1,1_1_191_789_2019-03-06 13:48:59.408980
1,1_1_178_828_2019-03-06 13:55:40.868575
1,1_1_193_820_2019-03-06 13:58:40.128548
1,1_1_179_815_2019-03-06 13:58:47.730088
1,1_1_194_822_2019-03-06 14:06:50.428272
1,1_1_193_819_2019-03-06 14:11:39.359439
1,1_1_179_787_2019-03-06 14:26:41.616206
0,1_1_179_799_2019-03-06 14:27:46.686734
1,1_1_193_829_2019-03-06 14:28:40.355971
0,1_1_179_791_2019-03-06 14:37:26.334908
1,1_1_194_821_2019-03-06 14:44:28.603045
0,1_1_193_816_2019-03-06 14:53:33.419339
1,1_1_178_817_2019-03-06 14:56:55.057709
0,1_1_178_824_2019-03-06 15:03:39.610330
1,1_1_191_802_2019-03-06 15:06:23.530316
1,1_1_179_781_2019-03-06 15:11:41.087745
0,1_1_179_783_2019-03-06 15:12:12.169433
1,1_1_179_796_2019-03-06 15:14:25.698811
0,1_1_194_818_2019-03-06 15:14:34.330282
1,1_1_179_777_2019-03-06 15:16:59.420348
1,1_1_179_788_2019-03-06 15:18:32.209951
1,1_1_179_794_2019-03-06 15:21:41.482857
1,1_1_191_812_2019-03-06 15:23:35.730032
1,1_1_179_810_2019-03-06 15:29:46.796369
1,1_1_191_785_2019-03-06 15:30:15.303984
1,1_1_191_782_2019-03-06 15:33:17.085990
1,1_1_191_792_2019-03-06 15:34:05.864548
0,1_1_191_811_2019-03-06 15:34:07.054354
1,1_1_179_798_2019-03-06 15:34:31.267496
1,1_1_191_795_2019-03-06 15:35:44.329614
0,1_1_191_784_2019-03-06 15:37:21.625451
0,1_1_179_809_2019-03-06 15:39:37.606694
1,1_1_179_790_2019-03-06 15:40:05.729320
1,1_1_191_778_2019-03-06 15:41:21.125767
0,1_1_179_779_2019-03-06 15:41:23.238579
0,1_1_179_813_2019-03-06 15:43:22.226223
1,1_1_191_780_2019-03-06 15:44:35.874540
0,1_1_191_807_2019-03-06 15:45:49.605312
1,1_1_191_803_2019-03-06 15:49:04.715949
0,1_1_191_806_2019-03-06 15:50:54.325600
1,1_1_191_793_2019-03-06 15:54:56.928541
1,1_1_191_804_2019-03-06 15:58:34.536558
2,1_1_191_808_2019-03-06 16:03:34.754502
1,1_1_191_805_2019-03-06 16:05:02.856138
0,1_1_191_786_2019-03-06 16:08:04.505595
0,1_1_191_808_2019-03-06 16:18:49.028274
1,1_1_178_824_2019-03-06 19:13:49.563472
1,1_1_179_796_2019-03-06 19:56:23.106484
0,1_1_193_825_2019-03-06 21:18:34.490495
2,1_1_178_823_2019-03-06 22:11:56.879692
2,1_1_191_806_2019-03-06 22:37:03.396027
2,1_1_179_781_2019-03-06 23:06:04.689627
2,1_1_179_815_2019-03-06 23:34:08.281073
2,1_1_194_818_2019-03-06 23:41:52.012427
2,1_1_178_828_2019-03-07 00:57:58.820943
2,1_1_193_827_2019-03-07 01:01:19.853781
2,1_1_178_823_2019-03-07 01:13:21.006184
2,1_1_193_820_2019-03-07 03:57:18.754963
0,1_1_194_826_2019-03-07 13:22:23.867754
2,1_1_194_818_2019-03-07 13:39:43.225174
1,1_1_178_823_2019-03-07 13:51:12.429277
1,1_1_191_789_2019-03-07 13:51:17.292135
1,1_1_193_819_2019-03-07 13:56:36.071986
0,1_1_179_801_2019-03-07 14:03:44.552653
0,1_1_193_825_2019-03-07 14:06:36.060538
1,1_1_193_820_2019-03-07 14:09:57.471521
0,1_1_179_800_2019-03-07 14:11:08.645412
0,1_1_194_822_2019-03-07 14:12:48.610344
1,1_1_193_827_2019-03-07 14:14:43.052547
1,1_1_178_828_2019-03-07 14:18:27.990974
1,1_1_193_816_2019-03-07 14:21:18.217203
1,1_1_179_787_2019-03-07 14:25:22.306591
0,1_1_194_818_2019-03-07 14:25:29.805171
0,1_1_178_817_2019-03-07 14:32:40.108932
0,1_1_179_810_2019-03-07 14:35:42.643512
1,1_1_179_798_2019-03-07 14:36:27.672322
0,1_1_179_799_2019-03-07 14:38:48.799345
1,1_1_194_821_2019-03-07 14:42:29.880284
1,1_1_178_824_2019-03-07 14:49:11.502442
1,1_1_179_815_2019-03-07 14:54:37.032168
0,1_1_193_829_2019-03-07 14:54:55.702698
1,1_1_179_783_2019-03-07 14:56:34.163570
1,1_1_179_777_2019-03-07 14:58:07.580730
0,1_1_179_791_2019-03-07 15:03:45.875641
1,1_1_179_796_2019-03-07 15:04:45.994377
1,1_1_191_802_2019-03-07 15:09:52.116138
0,1_1_179_809_2019-03-07 15:17:32.842341
0,1_1_179_788_2019-03-07 15:19:39.246406
0,1_1_179_779_2019-03-07 15:20:10.201672
1,1_1_191_805_2019-03-07 15:20:10.594458
1,1_1_179_797_2019-03-07 15:22:04.394873
1,1_1_191_782_2019-03-07 15:24:07.115554
1,1_1_191_785_2019-03-07 15:24:59.626042
0,1_1_179_813_2019-03-07 15:25:22.097532
0,1_1_191_778_2019-03-07 15:29:59.382847
1,1_1_191_795_2019-03-07 15:30:32.086020
1,1_1_191_812_2019-03-07 15:30:32.944657
0,1_1_191_807_2019-03-07 15:32:44.622632
1,1_1_191_792_2019-03-07 15:34:33.293824
1,1_1_191_780_2019-03-07 15:36:36.237959
1,1_1_179_794_2019-03-07 15:39:09.205299
0,1_1_191_808_2019-03-07 15:40:19.205268
1,1_1_191_803_2019-03-07 15:42:21.904915
0,1_1_191_806_2019-03-07 15:42:36.775076
1,1_1_191_793_2019-03-07 15:44:14.175217
1,1_1_191_784_2019-03-07 15:44:46.464444
1,1_1_191_804_2019-03-07 15:58:10.607625
0,1_1_191_786_2019-03-07 15:59:23.497833
2,1_1_191_778_2019-03-07 19:41:59.896125
2,1_1_193_825_2019-03-07 20:41:39.328117
0,1_1_191_778_2019-03-07 20:44:11.814766
2,1_1_191_807_2019-03-07 20:52:51.539356
1,1_1_191_806_2019-03-07 21:04:53.723500
2,1_1_191_808_2019-03-07 21:34:23.318435
2,1_1_191_793_2019-03-07 21:34:45.655541
2,1_1_193_819_2019-03-07 22:30:00.353735
2,1_1_179_800_2019-03-07 22:50:27.719804
2,1_1_193_820_2019-03-07 23:38:48.015331
2,1_1_178_823_2019-03-07 23:40:59.873418
2,1_1_179_787_2019-03-08 00:06:05.707856
2,1_1_179_801_2019-03-08 00:18:21.815820
2,1_1_194_818_2019-03-08 00:54:17.954742
2,1_1_194_821_2019-03-08 01:03:13.357152
1,1_1_178_828_2019-03-08 01:10:07.558071
2,1_1_194_826_2019-03-08 01:19:00.684701
0,1_1_193_827_2019-03-08 13:26:14.104195
0,1_1_193_825_2019-03-08 13:39:59.534649
1,1_1_178_828_2019-03-08 13:45:49.204244
1,1_1_178_823_2019-03-08 13:45:56.528199
0,1_1_194_821_2019-03-08 13:51:11.713321
1,1_1_191_789_2019-03-08 13:53:38.998233
2,1_1_193_819_2019-03-08 14:09:35.646135
0,1_1_194_826_2019-03-08 14:10:04.187720
1,1_1_194_822_2019-03-08 14:14:11.165604
0,1_1_178_817_2019-03-08 14:14:39.651773
0,1_1_179_800_2019-03-08 14:15:12.663837
0,1_1_179_810_2019-03-08 14:21:22.595634
0,1_1_194_818_2019-03-08 14:26:36.188599
1,1_1_193_820_2019-03-08 14:26:45.825062
1,1_1_193_816_2019-03-08 14:30:09.884603
0,1_1_193_829_2019-03-08 14:32:07.336974
0,1_1_179_799_2019-03-08 14:34:48.502422
0,1_1_179_781_2019-03-08 14:39:44.592429
1,1_1_191_802_2019-03-08 14:45:10.093750
1,1_1_179_815_2019-03-08 14:50:04.883241
1,1_1_179_783_2019-03-08 14:53:16.713221
2,1_1_179_791_2019-03-08 14:56:52.795965
0,1_1_191_778_2019-03-08 14:58:16.053228
0,1_1_179_777_2019-03-08 15:00:55.790419
0,1_1_179_809_2019-03-08 15:03:40.636390
0,1_1_193_819_2019-03-08 15:05:44.774662
0,1_1_179_796_2019-03-08 15:06:23.934611
0,1_1_179_813_2019-03-08 15:08:01.233247
1,1_1_191_782_2019-03-08 15:09:23.720070
1,1_1_179_788_2019-03-08 15:09:32.729163
0,1_1_191_795_2019-03-08 15:13:22.754036
0,1_1_191_806_2019-03-08 15:19:09.005101
1,1_1_179_794_2019-03-08 15:19:10.862573
0,1_1_191_780_2019-03-08 15:19:41.226462
1,1_1_179_787_2019-03-08 15:21:03.164217
0,1_1_179_798_2019-03-08 15:21:11.262555
1,1_1_191_807_2019-03-08 15:22:28.947561
1,1_1_191_792_2019-03-08 15:23:54.645272
0,1_1_191_784_2019-03-08 15:24:59.878121
0,1_1_191_811_2019-03-08 15:25:54.108412
1,1_1_191_808_2019-03-08 15:26:15.159433
1,1_1_191_803_2019-03-08 15:26:39.239195
1,1_1_179_790_2019-03-08 15:30:21.815477
1,1_1_179_797_2019-03-08 15:30:36.143463
0,1_1_179_801_2019-03-08 15:35:25.685495
1,1_1_191_812_2019-03-08 15:38:09.485787
1,1_1_191_785_2019-03-08 15:38:38.918357
1,1_1_191_805_2019-03-08 15:40:19.745862
0,1_1_191_793_2019-03-08 15:43:23.305462
0,1_1_191_804_2019-03-08 15:49:20.623226
1,1_1_191_786_2019-03-08 15:49:22.145253
1,1_1_179_779_2019-03-08 19:16:56.304772
2,1_1_179_791_2019-03-08 19:23:18.874044
2,1_1_191_811_2019-03-08 19:27:23.976385
2,1_1_179_809_2019-03-08 19:34:43.864697
0,1_1_193_825_2019-03-08 19:50:01.471378
2,1_1_191_806_2019-03-08 19:59:08.084273
0,1_1_179_800_2019-03-08 20:11:11.174894
2,1_1_191_795_2019-03-08 20:29:05.624804
2,1_1_179_797_2019-03-08 21:06:32.786760
2,1_1_194_821_2019-03-08 21:33:42.108946
2,1_1_179_798_2019-03-08 22:05:26.452269
2,1_1_178_817_2019-03-08 22:13:15.294712
2,1_1_194_822_2019-03-08 22:28:05.166116
2,1_1_179_799_2019-03-08 22:32:25.303736
2,1_1_191_808_2019-03-08 22:48:31.782573
2,1_1_178_823_2019-03-08 23:25:13.331257
2,1_1_194_818_2019-03-08 23:42:02.668472
2,1_1_193_829_2019-03-09 00:21:58.640433
2,1_1_178_823_2019-03-09 01:55:49.175339
2,1_1_193_816_2019-03-09 02:02:21.528301
0,1_1_178_823_2019-03-09 13:47:14.510964
2,1_1_194_821_2019-03-09 18:15:48.242209
2,1_1_193_820_2019-03-09 19:52:42.956861
2,1_1_178_828_2019-03-10 00:25:11.345032
0,1_1_193_820_2019-03-10 17:19:20.954235
2,1_1_194_821_2019-03-10 20:10:32.359674
2,1_1_194_818_2019-03-10 23:05:30.154944
0,1_1_178_828_2019-03-11 11:58:48.544085
0,1_1_194_826_2019-03-11 12:01:06.604183
0,1_1_179_810_2019-03-11 12:30:16.035640
0,1_1_193_827_2019-03-11 12:31:09.534415
1,1_1_178_823_2019-03-11 12:45:24.744903
0,1_1_193_825_2019-03-11 12:50:57.913264
1,1_1_191_789_2019-03-11 12:53:44.505993
1,1_1_193_819_2019-03-11 12:56:58.375377
2,1_1_193_820_2019-03-11 13:13:10.646819
0,1_1_179_800_2019-03-11 13:14:57.514489
1,1_1_194_822_2019-03-11 13:22:08.756825
1,1_1_179_787_2019-03-11 13:29:33.875745
0,1_1_179_777_2019-03-11 13:29:35.514552
1,1_1_193_816_2019-03-11 13:29:35.573191
0,1_1_194_818_2019-03-11 13:35:24.344873
1,1_1_179_788_2019-03-11 13:42:31.947710
0,1_1_194_821_2019-03-11 13:44:44.015793
0,1_1_178_817_2019-03-11 13:48:44.563774
1,1_1_178_824_2019-03-11 13:51:27.375170
1,1_1_179_783_2019-03-11 13:52:06.787150
0,1_1_179_799_2019-03-11 13:52:14.735328
1,1_1_193_829_2019-03-11 13:52:16.016153
0,1_1_179_791_2019-03-11 13:54:29.665350
0,1_1_179_796_2019-03-11 13:55:57.753614
1,1_1_179_815_2019-03-11 13:58:02.466976
1,1_1_179_809_2019-03-11 14:00:11.725407
0,1_1_179_790_2019-03-11 14:02:20.333608
1,1_1_191_802_2019-03-11 14:06:27.845904
0,1_1_179_797_2019-03-11 14:07:44.883923
1,1_1_179_781_2019-03-11 14:11:08.235751
0,1_1_179_801_2019-03-11 14:11:24.757084
0,1_1_179_798_2019-03-11 14:12:48.741334
0,1_1_179_779_2019-03-11 14:14:52.344495
0,1_1_191_803_2019-03-11 14:16:12.293468
1,1_1_191_805_2019-03-11 14:16:21.183452
0,1_1_179_813_2019-03-11 14:17:45.184546
1,1_1_191_778_2019-03-11 14:18:27.916868
1,1_1_191_808_2019-03-11 14:23:25.704169
0,1_1_191_812_2019-03-11 14:23:27.262286
1,1_1_191_785_2019-03-11 14:24:28.246572
1,1_1_191_782_2019-03-11 14:25:45.343493
1,1_1_191_807_2019-03-11 14:27:39.534745
1,1_1_191_795_2019-03-11 14:28:30.264688
0,1_1_191_811_2019-03-11 14:29:24.233285
0,1_1_191_806_2019-03-11 14:33:48.357116
1,1_1_191_780_2019-03-11 14:34:32.095762
0,1_1_191_793_2019-03-11 14:35:34.124207
0,1_1_191_792_2019-03-11 14:41:56.381554
1,1_1_191_784_2019-03-11 14:45:45.901888
1,1_1_191_786_2019-03-11 14:47:29.263529
1,1_1_191_804_2019-03-11 14:56:24.793495
1,1_1_193_820_2019-03-11 18:06:41.669594
0,1_1_193_827_2019-03-11 18:38:10.016811
2,1_1_191_806_2019-03-11 19:15:24.394158
2,1_1_193_819_2019-03-11 21:01:21.047448
2,1_1_193_829_2019-03-11 22:06:09.872501
2,1_1_179_781_2019-03-11 22:09:43.815179
2,1_1_178_823_2019-03-11 22:38:17.174908
2,1_1_193_820_2019-03-11 22:44:22.847885
2,1_1_194_822_2019-03-11 22:49:44.266364
2,1_1_191_786_2019-03-11 22:53:50.028106
2,1_1_193_825_2019-03-11 23:19:02.684651
2,1_1_178_824_2019-03-12 00:48:53.485364
2,1_1_193_820_2019-03-12 00:55:40.367315
2,1_1_178_828_2019-03-12 01:10:29.916065
2,1_1_178_824_2019-03-12 02:15:50.865551
0,1_1_194_826_2019-03-12 11:57:05.736993
1,1_1_193_819_2019-03-12 12:22:17.093756
0,1_1_193_827_2019-03-12 12:45:12.198139
1,1_1_178_823_2019-03-12 12:46:58.644010
1,1_1_179_781_2019-03-12 12:55:55.574519
1,1_1_194_822_2019-03-12 12:58:37.725691
1,1_1_193_820_2019-03-12 13:14:37.055285
0,1_1_193_825_2019-03-12 13:14:59.724929
0,1_1_179_800_2019-03-12 13:15:32.916904
1,1_1_191_789_2019-03-12 13:15:40.675506
1,1_1_193_829_2019-03-12 13:21:50.614673
1,1_1_178_828_2019-03-12 13:25:26.275633
0,1_1_194_818_2019-03-12 13:27:42.706233
0,1_1_179_794_2019-03-12 13:32:13.467219
1,1_1_178_817_2019-03-12 13:38:48.565177
0,1_1_179_799_2019-03-12 13:39:38.329650
1,1_1_179_788_2019-03-12 13:52:47.056396
1,1_1_194_821_2019-03-12 13:53:15.848185
0,1_1_193_816_2019-03-12 13:54:36.146687
1,1_1_178_824_2019-03-12 13:55:18.835396
1,1_1_179_797_2019-03-12 13:59:19.894451
1,1_1_179_777_2019-03-12 14:00:10.299322
1,1_1_191_802_2019-03-12 14:01:12.364636
0,1_1_179_810_2019-03-12 14:03:14.943532
1,1_1_179_813_2019-03-12 14:12:45.163443
1,1_1_179_815_2019-03-12 14:14:15.556256
0,1_1_179_809_2019-03-12 14:15:48.633460
0,1_1_179_790_2019-03-12 14:17:14.494422
1,1_1_179_787_2019-03-12 14:18:09.073540
0,1_1_179_801_2019-03-12 14:19:01.776170
0,1_1_191_782_2019-03-12 14:22:35.535856
1,1_1_179_798_2019-03-12 14:23:27.255403
1,1_1_191_785_2019-03-12 14:23:36.614988
1,1_1_191_778_2019-03-12 14:25:13.871459
